vin,model,primary_failed_part_capital,primary_failed_part,part_family,mileage_bucket,age_bucket,date,manufacturing_date,model_year,telematics_timestamp,dtc_code,dtc_subsystem,dtc_severity,dtc_recommendation,dtc_explanation,dtc_timestamp,claims_count,repairs_count,recalls_count,predicted_claim_prob,supplier_name,supplier_id,supplier_quality_score,defect_rate,failure_description,current_lat,current_lon,city,dealer_name,dealer_lat,dealer_lon,dealer_distance_km,customer_email,customer_mobile,battery_soc,battery_voltage,battery_temperature,battery_health_status,battery_charge_cycles,battery_degradation_pct,engine_rpm,coolant_temperature,water_pump_speed,oil_pressure,engine_load,engine_health_status,brake_pressure,brake_pad_wear_pct,brake_fluid_level,brake_torque,brake_health_status,ambient_temperature,vehicle_speed,anomaly_type,anomaly_timestamp,anomaly_severity,anomaly_description,anomaly_icon
1N4AAPJ1703121,Sentra,Brake Pad,Brake Pad,Brakes,10-30k,3-5yr,2025-04-27,2020-05-27,2020,2025-04-27 16:08:58,,,,,,,0,0,0,0.3031,Brembo North America,D984E5F8,95,0.05,No failure detected,37.803188,-122.412733,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,2.06,bijus.digital.world@gmail.com,+91 9380636750,82.5,12.0,22.8,Critical,869,0.2,653,191.4,1229,41.0,22.2,Normal,32.0,12.0,Normal,116.0,Normal,76.7,0,,,,,
1N4BGNB1503122,Ariya,Clutch,Clutch,Transmission,30-60k,1-3yr,2025-04-30,2023-11-30,2023,2025-04-30 22:27:18,P0700,Transmission,CRITICAL,Inspect transmission fluid and transmission control module,Transmission control system has detected a malfunction.,2025-04-30 22:27:18,0,1,0,0.0227,JATCO North America,BD01AAB5,88,0.12,Gear synchronizer wear,45.497376,-73.504417,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,6.08,bijus.digital.world@gmail.com,+91 9380636750,21.5,309.3,33.3,Critical,1362,5.0,1020,200.3,1296,48.2,28.0,Warning,31.8,69.8,Normal,107.8,Warning,89.6,0,DTC logged,2025-04-30 22:27:18,WARNING,Diagnostic trouble code P0700 detected,wrench
1N4AANB1903123,Sentra,Clutch,Clutch,Transmission,60k+,3-5yr,2025-03-14,2021-03-14,2021,2025-03-14 12:38:21,,,,,,,0,0,0,0.0598,JATCO North America,BD01AAB5,88,0.12,No failure detected,39.921429,-75.152768,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,4.58,bijus.digital.world@gmail.com,+91 9380636750,79.3,12.4,19.0,Normal,801,12.7,756,195.9,1787,36.3,28.7,Normal,29.6,10.8,Normal,116.7,Normal,84.2,15,,,,,
1N4AZNF1103124,Leaf,Brake Caliper,Brake Caliper,Brakes,60k+,1-3yr,2025-04-05,2023-02-05,2023,2025-04-05 03:55:46,,,,,,,0,0,0,0.1638,Continental Automotive Systems,14B23416,78,0.22,No failure detected,45.559358,-73.512886,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,7.23,bijus.digital.world@gmail.com,+91 9380636750,83.1,318.1,28.5,Critical,1078,8.2,722,189.3,1591,38.6,20.3,Normal,31.5,21.2,Normal,117.7,Normal,72.6,30,,,,,
1N4AZNF1303125,Leaf,Front Tire,Front Tire,Tires,0-10k,<1yr,2025-04-22,2024-05-22,2024,2025-04-22 15:44:59,,,,,,,0,0,0,0.0961,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,42.343523,-71.115477,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,7.96,bijus.digital.world@gmail.com,+91 9380636750,72.5,324.2,17.4,Critical,1514,5.8,821,189.4,1404,42.6,25.0,Normal,28.0,11.0,Normal,112.1,Normal,83.4,0,,,,,
1N4BGPJ1303126,Ariya,Clutch,Clutch,Transmission,0-10k,3-5yr,2025-02-15,2020-06-15,2020,2025-02-15 18:01:24,,,,,,,0,0,0,0.01,Aisin AW North America,4FC24710,80,0.2,No failure detected,43.56311,-79.316714,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,12.76,bijus.digital.world@gmail.com,+91 9380636750,77.8,349.7,24.2,Normal,1951,5.0,790,197.1,1588,40.8,14.0,Normal,32.0,10.1,Normal,110.2,Normal,79.0,20,,,,,
1N4AAMD1203127,Sentra,Spare Tire,Spare Tire,Tires,30-60k,1-3yr,2025-03-28,2024-03-28,2024,2025-03-28 17:53:47,,,,,,,0,0,0,0.0882,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,42.355595,-71.111513,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,7.13,bijus.digital.world@gmail.com,+91 9380636750,50.0,12.6,21.3,Normal,438,14.8,840,200.5,1682,34.4,28.3,Normal,28.0,28.3,Normal,104.1,Normal,82.2,10,,,,,
1N4AARJ1603128,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,5+yr,2025-04-29,2019-04-29,2019,2025-04-29 23:53:41,,,,,,,0,0,0,0.1123,Continental Automotive Systems,14B23416,78,0.22,No failure detected,25.691069,-80.160809,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,9.25,bijus.digital.world@gmail.com,+91 9380636750,91.0,12.9,25.6,Normal,545,11.0,707,180.0,1309,36.3,27.5,Normal,29.2,17.1,Normal,102.0,Normal,54.5,0,,,,,
1N4AARD1303129,Sentra,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-01-20,2023-08-20,2023,2025-01-20 14:36:19,P0562,Powertrain,CRITICAL,Replace hybrid battery pack,"System voltage is below normal operating range, indicating charging system issues.",2025-01-20 14:36:19,1,1,0,0.398,Envision AESC,BA98DA71,75,0.25,Thermal runaway protection system malfunction,41.913235,-87.684755,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,7.73,bijus.digital.world@gmail.com,+91 9380636750,54.2,11.1,26.6,Critical,1411,10.9,1141,204.8,1238,45.5,38.2,Warning,28.1,70.0,Normal,119.5,Warning,100.0,0,DTC logged,2025-01-20 14:36:19,INFO,Diagnostic trouble code P0562 detected,wrench
1N4AAMB1703130,Sentra,Brake Pad,Brake Pad,Brakes,0-10k,<1yr,2025-04-14,2024-10-14,2024,2025-04-14 15:24:13,,,,,,,0,0,0,0.1653,Brembo North America,D984E5F8,95,0.05,No failure detected,47.553047,-122.351199,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,7.72,bijus.digital.world@gmail.com,+91 9380636750,100.0,13.7,12.2,Normal,214,1.6,741,193.1,1412,34.2,25.3,Normal,30.1,24.6,Normal,108.4,Normal,85.1,0,,,,,
1N4BGPK1703131,Ariya,Front Tire,Front Tire,Tires,0-10k,1-3yr,2025-01-16,2023-03-16,2023,2025-01-16 14:50:56,,,,,,,0,0,0,0.1247,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,29.722562,-95.406016,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,7.38,bijus.digital.world@gmail.com,+91 9380636750,73.2,331.3,26.5,Warning,276,14.6,764,210.0,1632,42.3,24.7,Normal,28.2,18.8,Normal,108.6,Normal,88.3,20,,,,,
1N4BGND1803132,Ariya,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-03-16,2022-09-16,2022,2025-03-16 02:29:34,,,,,,,0,0,0,0.0892,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,36.216206,-115.208268,"Las Vegas, NV",United Nissan,36.1799,-115.1298,9.6,bijus.digital.world@gmail.com,+91 9380636750,89.4,340.2,25.2,Normal,1686,12.8,749,210.0,1729,31.4,16.3,Normal,28.4,17.1,Normal,118.0,Normal,73.8,0,,,,,
1N4AZPK1603133,Leaf,Spare Tire,Spare Tire,Tires,0-10k,3-5yr,2025-04-17,2020-05-17,2020,2025-04-17 01:52:47,,,,,,,0,0,0,0.1057,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,39.794515,-104.97985,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,5.03,bijus.digital.world@gmail.com,+91 9380636750,89.6,363.2,20.4,Normal,1233,5.6,744,205.2,1632,30.6,12.4,Normal,30.5,25.4,Normal,110.0,Normal,79.7,0,,,,,
1N4AZNJ1103134,Leaf,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-02-14,2024-06-14,2024,2025-02-14 22:58:11,C1710,Brakes,LOW,Inspect Rear Tire and related systems,The Tires system has detected a fault requiring diagnostic attention.,2025-02-14 22:58:11,1,1,0,0.0469,Goodyear Tire & Rubber,819C1E2D,85,0.15,Tread separation due to manufacturing defect,42.385505,-71.025747,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,3.09,bijus.digital.world@gmail.com,+91 9380636750,44.5,304.2,26.5,Critical,1486,6.6,1124,204.5,1460,44.6,39.1,Warning,31.2,56.2,Normal,105.5,Warning,74.9,0,DTC logged,2025-02-14 22:58:11,INFO,Diagnostic trouble code C1710 detected,wrench
1N4AAMF1803135,Sentra,Brake Caliper,Brake Caliper,Brakes,0-10k,1-3yr,2025-01-30,2023-12-30,2023,2025-01-30 21:57:00,,,,,,,0,0,0,0.0235,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,37.812738,-122.492553,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,9.73,bijus.digital.world@gmail.com,+91 9380636750,100.0,12.4,18.3,Normal,675,6.0,687,198.2,1356,48.0,11.6,Normal,31.8,23.5,Normal,112.8,Normal,67.6,0,,,,,
1N4AZRD1903136,Leaf,Rear Tire,Rear Tire,Tires,60k+,3-5yr,2025-06-05,2021-05-05,2021,2025-06-05 03:09:01,,,,,,,0,0,0,0.2701,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,49.237835,-123.083223,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,6.81,bijus.digital.world@gmail.com,+91 9380636750,86.5,370.9,21.5,Normal,763,6.6,702,189.3,1340,50.0,25.0,Normal,29.3,20.8,Normal,106.1,Normal,100.0,20,,,,,
1N4BGPJ1603137,Ariya,Brake Rotor,Brake Rotor,Brakes,30-60k,3-5yr,2025-01-28,2021-02-28,2021,2025-01-28 06:13:34,,,,,,,0,0,0,0.0559,Brembo North America,D984E5F8,95,0.05,No failure detected,36.21026,-115.102503,"Las Vegas, NV",United Nissan,36.1799,-115.1298,4.53,bijus.digital.world@gmail.com,+91 9380636750,98.5,335.1,27.9,Normal,927,3.8,710,195.0,1675,38.1,14.5,Normal,28.9,20.5,Normal,106.4,Normal,61.1,0,,,,,
1N4AARD1203138,Sentra,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-04-27,2024-12-27,2024,2025-04-27 20:27:05,,,,,,,0,0,0,0.01,Continental Automotive Systems,14B23416,78,0.22,No failure detected,39.825146,-104.906516,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,11.75,bijus.digital.world@gmail.com,+91 9380636750,78.5,12.7,15.4,Normal,497,3.7,893,189.3,1648,37.2,21.8,Normal,28.0,27.6,Normal,119.5,Normal,80.4,0,,,,,
1N4AAPK1203139,Sentra,Front Tire,Front Tire,Tires,30-60k,3-5yr,2025-05-31,2022-05-31,2022,2025-05-31 01:26:54,,,,,,,0,0,0,0.2943,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,36.163414,-115.186647,"Las Vegas, NV",United Nissan,36.1799,-115.1298,6.57,bijus.digital.world@gmail.com,+91 9380636750,73.2,13.0,26.3,Normal,772,2.8,680,187.9,1465,41.4,25.5,Normal,30.8,27.6,Normal,117.2,Normal,43.7,0,,,,,
1N4BGMA1403140,Ariya,Brake Caliper,Brake Caliper,Brakes,30-60k,5+yr,2025-01-05,2019-09-05,2019,2025-01-05 16:51:30,C1201,Brakes,MEDIUM,Inspect brake system and ABS module,ABS control module has malfunctioned.,2025-01-05 16:51:30,1,1,0,0.1254,Continental Automotive Systems,14B23416,78,0.22,Hydraulic fluid contamination,33.740171,-84.415207,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,4.63,bijus.digital.world@gmail.com,+91 9380636750,30.2,313.6,30.9,Critical,439,3.3,854,216.7,1320,36.9,33.0,Warning,27.6,73.1,Low,82.2,Critical,63.8,5,DTC logged,2025-01-05 16:51:30,WARNING,Diagnostic trouble code C1201 detected,wrench
1N4BGPK1303141,Ariya,Brake Rotor,Brake Rotor,Brakes,60k+,5+yr,2025-06-05,2018-01-31,2018,2025-06-05 09:00:46,,,,,,,0,0,0,0.1278,Brembo North America,D984E5F8,95,0.05,No failure detected,39.75956,-104.918048,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.01,bijus.digital.world@gmail.com,+91 9380636750,68.3,316.9,21.9,Critical,1613,13.2,802,191.7,1526,37.1,20.9,Normal,28.5,25.5,Normal,102.6,Normal,68.1,0,,,,,
1N4BGNJ1103142,Ariya,Spare Tire,Spare Tire,Tires,30-60k,5+yr,2025-03-22,2019-10-22,2019,2025-03-22 06:54:39,C1201,Brakes,MEDIUM,Inspect brake system and ABS module,ABS control module has malfunctioned.,2025-03-22 06:54:39,1,1,0,0.1969,Bridgestone Americas,18C7AD62,90,0.1,Sidewall cracking from UV exposure,49.335853,-123.107006,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,4.81,bijus.digital.world@gmail.com,+91 9380636750,53.9,308.8,41.9,Critical,104,9.6,1090,195.3,1479,49.6,34.2,Warning,30.8,63.3,Normal,102.6,Warning,61.0,0,DTC logged,2025-03-22 06:54:39,WARNING,Diagnostic trouble code C1201 detected,wrench
1N4AZNB1703143,Leaf,Spare Tire,Spare Tire,Tires,10-30k,<1yr,2025-01-23,2024-08-23,2024,2025-01-23 18:37:28,,,,,,,0,0,0,0.0673,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,25.750349,-80.144593,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,4.76,bijus.digital.world@gmail.com,+91 9380636750,81.2,362.4,26.5,Normal,1937,2.3,679,195.9,1251,50.0,20.9,Normal,28.9,17.3,Normal,104.7,Normal,68.1,0,,,,,
1N4AZMF1503144,Leaf,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-03-25,2023-07-25,2023,2025-03-25 04:49:59,,,,,,,0,0,0,0.1131,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,40.768656,-74.068883,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,7.77,bijus.digital.world@gmail.com,+91 9380636750,90.3,325.0,14.0,Critical,741,2.7,661,180.0,1293,37.7,22.9,Normal,28.0,23.9,Normal,117.5,Normal,57.4,10,,,,,
1N4BGPD1403145,Ariya,HV Battery,HV Battery,Battery,60k+,1-3yr,2025-04-16,2024-03-16,2024,2025-04-16 17:31:34,B1235,Body,CRITICAL,Replace hybrid battery pack,The Battery system has detected a fault requiring diagnostic attention.,2025-04-16 17:31:34,1,1,0,0.7421,Envision AESC,BA98DA71,75,0.25,Cell degradation due to thermal stress,45.453939,-122.684166,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,8.1,bijus.digital.world@gmail.com,+91 9380636750,45.8,310.3,44.4,Critical,563,3.6,908,189.0,1013,40.7,20.5,Warning,28.8,61.3,Normal,101.8,Warning,79.1,0,DTC logged,2025-04-16 17:31:34,WARNING,Diagnostic trouble code B1235 detected,wrench
1N4AZRD1703146,Leaf,12V Battery,12V Battery,Battery,30-60k,<1yr,2025-01-17,2024-09-17,2024,2025-01-17 06:33:17,,,,,,,0,0,0,0.0412,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,42.371451,-71.074936,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,2.89,bijus.digital.world@gmail.com,+91 9380636750,77.1,356.7,17.8,Normal,1474,11.3,760,191.5,1318,36.5,28.5,Normal,28.0,20.0,Normal,101.2,Normal,86.9,0,,,,,
1N4BGMF1703147,Ariya,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-03-20,2023-10-20,2023,2025-03-20 18:08:44,,,,,,,0,0,0,0.1126,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,37.704269,-122.362643,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,10.35,bijus.digital.world@gmail.com,+91 9380636750,78.1,343.7,26.6,Normal,393,5.3,676,180.9,1737,42.7,10.3,Normal,32.0,12.5,Normal,104.0,Normal,70.8,15,,,,,
1N4AARK1203148,Sentra,Rear Tire,Rear Tire,Tires,30-60k,1-3yr,2025-02-10,2022-04-10,2022,2025-02-10 12:22:09,,,,,,,0,0,0,0.1617,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,45.557723,-122.597679,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,8.64,bijus.digital.world@gmail.com,+91 9380636750,90.5,12.2,22.9,Normal,404,7.7,680,195.1,1648,41.4,10.3,Normal,30.5,21.5,Normal,111.9,Normal,87.7,0,,,,,
1N4AARJ1003149,Sentra,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-06-29,2023-03-29,2023,2025-06-29 06:14:17,C1203,Brakes,LOW,Inspect brake system and ABS module,The Brakes system has detected a fault requiring diagnostic attention.,2025-06-29 06:14:17,1,1,1,0.2462,Akebono Brake Corporation,4AC396F1,82,0.18,Caliper piston seal failure,49.238556,-123.119979,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,6.1,bijus.digital.world@gmail.com,+91 9380636750,62.3,11.2,33.8,Critical,1763,4.3,613,180.0,1131,39.0,39.9,Warning,24.6,93.7,Low,104.2,Critical,77.1,0,DTC logged,2025-06-29 06:14:17,INFO,Diagnostic trouble code C1203 detected,wrench
1N4BGPF1503150,Ariya,Brake Caliper,Brake Caliper,Brakes,10-30k,1-3yr,2025-03-17,2023-06-17,2023,2025-03-17 04:25:32,,,,,,,0,0,0,0.0387,Continental Automotive Systems,14B23416,78,0.22,No failure detected,49.243601,-123.105745,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,5.48,bijus.digital.world@gmail.com,+91 9380636750,85.0,330.0,27.3,Warning,1416,4.4,663,199.7,1274,33.8,28.2,Normal,28.0,16.1,Normal,102.9,Normal,68.5,0,,,,,
1N4AZPJ1503151,Leaf,Brake Pad,Brake Pad,Brakes,0-10k,<1yr,2025-05-10,2024-09-10,2024,2025-05-10 22:08:54,,,,,,,0,0,0,0.156,Continental Automotive Systems,14B23416,78,0.22,No failure detected,43.626353,-79.326623,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,6.59,bijus.digital.world@gmail.com,+91 9380636750,98.8,334.0,18.4,Normal,764,4.8,672,194.9,1246,42.4,15.5,Normal,28.0,28.2,Normal,117.2,Normal,54.0,20,,,,,
1N4BGPD1203152,Ariya,Battery Cable,Battery Cable,Battery,0-10k,<1yr,2025-04-16,2024-10-16,2024,2025-04-16 00:44:31,,,,,,,0,0,0,0.0553,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,39.697939,-105.017147,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.01,bijus.digital.world@gmail.com,+91 9380636750,84.5,354.2,26.0,Normal,448,10.9,852,210.0,1285,36.4,15.8,Normal,31.3,20.8,Normal,117.5,Normal,97.8,10,,,,,
1N4AZNJ1703153,Leaf,Front Tire,Front Tire,Tires,30-60k,3-5yr,2025-04-17,2021-06-17,2021,2025-04-17 20:25:15,,,,,,,0,0,0,0.2933,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,39.986294,-75.243038,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.1,bijus.digital.world@gmail.com,+91 9380636750,62.0,324.1,18.8,Critical,1683,7.3,708,204.1,1312,39.3,18.6,Normal,32.0,25.7,Normal,107.2,Normal,99.0,5,,,,,
1N4AZNB1403154,Leaf,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-03-11,2024-11-11,2024,2025-03-11 08:34:17,P0700,Transmission,CRITICAL,Inspect transmission fluid and transmission control module,Transmission control system has detected a malfunction.,2025-03-11 08:34:17,0,1,0,0.0478,JATCO North America,BD01AAB5,88,0.12,Torque converter seal leak,39.7192,-104.934444,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,6.08,bijus.digital.world@gmail.com,+91 9380636750,45.2,303.6,42.5,Critical,1001,1.0,710,188.1,1061,30.2,31.5,Warning,30.1,67.8,Normal,119.2,Warning,83.1,30,DTC logged,2025-03-11 08:34:17,WARNING,Diagnostic trouble code P0700 detected,wrench
1N4AAMA1003155,Sentra,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-03-03,2020-12-03,2020,2025-03-03 12:47:19,,,,,,,0,0,0,0.1325,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,42.277938,-71.021603,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,10.67,bijus.digital.world@gmail.com,+91 9380636750,94.2,12.2,23.5,Normal,320,0.5,774,196.9,1375,45.2,18.9,Normal,29.1,19.9,Normal,116.8,Normal,71.3,0,,,,,
1N4AZPJ1703156,Leaf,Brake Rotor,Brake Rotor,Brakes,60k+,3-5yr,2025-02-24,2020-04-24,2020,2025-02-24 18:40:31,,,,,,,0,0,0,0.095,Continental Automotive Systems,14B23416,78,0.22,No failure detected,37.807693,-122.426787,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,3.18,bijus.digital.world@gmail.com,+91 9380636750,98.1,354.2,25.7,Normal,1511,12.2,783,209.9,1316,42.3,17.6,Normal,30.0,12.1,Normal,118.5,Normal,75.7,30,,,,,
1N4AZNK1803157,Leaf,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-06-28,2022-08-28,2022,2025-06-28 22:11:48,,,,,,,0,0,0,0.0172,JATCO North America,BD01AAB5,88,0.12,No failure detected,43.73356,-79.418155,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,9.27,bijus.digital.world@gmail.com,+91 9380636750,50.6,347.7,15.6,Normal,134,5.9,707,206.7,1710,39.1,20.2,Normal,29.7,16.6,Normal,105.8,Normal,33.8,0,,,,,
1N4AARK1203158,Sentra,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-04-26,2025-01-26,2025,2025-04-26 07:19:29,,,,,,,0,0,0,0.1922,Envision AESC,BA98DA71,75,0.25,No failure detected,40.666674,-74.082937,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,9.7,bijus.digital.world@gmail.com,+91 9380636750,100.0,11.9,24.6,Critical,1180,4.2,879,196.2,1762,40.2,19.3,Normal,28.0,23.1,Normal,117.0,Normal,56.3,0,,,,,
1N4AZNJ1203159,Leaf,12V Battery,12V Battery,Battery,10-30k,<1yr,2025-02-01,2024-05-01,2024,2025-02-01 05:11:14,,,,,,,0,0,0,0.0496,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,49.297475,-123.185565,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,8.33,bijus.digital.world@gmail.com,+91 9380636750,97.6,327.9,22.1,Critical,639,13.2,894,197.2,1672,42.6,15.5,Normal,31.2,16.5,Normal,115.2,Normal,65.9,0,,,,,
1N4BGRB1303160,Ariya,Clutch,Clutch,Transmission,10-30k,3-5yr,2025-06-04,2022-06-04,2022,2025-06-04 12:11:23,,,,,,,0,0,0,0.01,Aisin AW North America,4FC24710,80,0.2,No failure detected,47.668002,-122.318767,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,5.76,bijus.digital.world@gmail.com,+91 9380636750,82.4,341.0,33.0,Normal,964,4.6,711,192.4,1562,34.1,10.3,Normal,30.8,18.1,Normal,115.1,Normal,78.3,0,,,,,
1N4AAPD1103161,Sentra,HV Battery,HV Battery,Battery,0-10k,1-3yr,2025-02-01,2023-10-01,2023,2025-02-01 03:48:06,P0A80,Battery,CRITICAL,Replace hybrid battery pack,The battery pack is unable to hold sufficient charge and requires replacement.,2025-02-01 03:48:06,1,0,0,0.2905,LG Energy Solution,A1D0557A,92,0.08,Premature capacity loss from charging cycle wear,49.334592,-123.159439,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,7.13,bijus.digital.world@gmail.com,+91 9380636750,66.8,11.1,44.7,Critical,549,7.0,928,183.9,1214,48.6,28.1,Warning,31.0,55.3,Normal,104.6,Warning,56.6,5,DTC logged,2025-02-01 03:48:06,WARNING,Diagnostic trouble code P0A80 detected,wrench
1N4AZNA1303162,Leaf,Brake Rotor,Brake Rotor,Brakes,10-30k,<1yr,2025-06-23,2025-02-23,2025,2025-06-23 12:37:24,,,,,,,0,0,0,0.01,Continental Automotive Systems,14B23416,78,0.22,No failure detected,40.041249,-75.147182,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,8.78,bijus.digital.world@gmail.com,+91 9380636750,49.2,323.2,24.7,Critical,938,8.4,717,194.5,1477,39.8,23.6,Normal,31.9,14.0,Normal,107.7,Normal,73.4,0,,,,,
1N4AAPB1903163,Sentra,Brake Caliper,Brake Caliper,Brakes,60k+,3-5yr,2025-04-09,2022-04-09,2022,2025-04-09 17:02:56,C1203,Brakes,LOW,Inspect brake system and ABS module,The Brakes system has detected a fault requiring diagnostic attention.,2025-04-09 17:02:56,0,0,1,0.1557,Akebono Brake Corporation,4AC396F1,82,0.18,Caliper piston seal failure,32.702105,-96.788532,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,9.39,bijus.digital.world@gmail.com,+91 9380636750,61.0,11.2,33.9,Critical,1684,8.7,826,194.4,1186,39.7,25.8,Warning,21.9,85.4,Low,86.3,Critical,58.1,0,DTC logged,2025-04-09 17:02:56,INFO,Diagnostic trouble code C1203 detected,wrench
1N4BGPF1803164,Ariya,12V Battery,12V Battery,Battery,0-10k,<1yr,2025-01-13,2024-05-13,2024,2025-01-13 04:43:46,,,,,,,0,0,0,0.0132,Envision AESC,BA98DA71,75,0.25,No failure detected,45.461506,-122.710832,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,8.5,bijus.digital.world@gmail.com,+91 9380636750,89.9,391.2,28.7,Normal,324,2.5,780,182.3,1241,38.2,22.6,Normal,31.9,16.4,Normal,101.7,Normal,74.1,0,,,,,
1N4AZMF1103165,Leaf,Brake Pad,Brake Pad,Brakes,0-10k,3-5yr,2025-06-27,2020-12-27,2020,2025-06-27 19:16:38,,,,,,,0,0,0,0.2827,Continental Automotive Systems,14B23416,78,0.22,No failure detected,29.688868,-95.331422,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,9.58,bijus.digital.world@gmail.com,+91 9380636750,61.7,360.7,27.3,Normal,1000,6.3,839,203.9,1336,43.8,18.2,Normal,28.2,18.6,Normal,115.7,Normal,76.4,5,,,,,
1N4BGPJ1203166,Ariya,Battery Cable,Battery Cable,Battery,0-10k,1-3yr,2025-02-10,2023-04-10,2023,2025-02-10 05:05:00,,,,,,,0,0,0,0.0344,Envision AESC,BA98DA71,75,0.25,No failure detected,36.164314,-115.213133,"Las Vegas, NV",United Nissan,36.1799,-115.1298,9.41,bijus.digital.world@gmail.com,+91 9380636750,86.7,374.9,20.0,Normal,698,2.5,673,190.4,1460,42.3,20.6,Normal,30.5,23.9,Normal,115.4,Normal,67.2,0,,,,,
1N4AAPJ1703167,Sentra,Spare Tire,Spare Tire,Tires,30-60k,3-5yr,2025-05-14,2021-06-14,2021,2025-05-14 00:58:42,B1234,Body,CRITICAL,Inspect electrical system and control modules,The Tires system has detected a fault requiring diagnostic attention.,2025-05-14 00:58:42,0,1,0,0.145,Goodyear Tire & Rubber,819C1E2D,85,0.15,Tread separation due to manufacturing defect,33.529121,-112.103369,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,8.98,bijus.digital.world@gmail.com,+91 9380636750,59.3,11.2,41.9,Critical,1101,2.4,926,183.5,1254,36.2,22.8,Warning,29.1,69.5,Normal,117.7,Warning,58.6,0,DTC logged,2025-05-14 00:58:42,WARNING,Diagnostic trouble code B1234 detected,wrench
