vin,model,primary_failed_part_capital,primary_failed_part,part_family,mileage_bucket,age_bucket,date,manufacturing_date,dtc_code,claims_count,repairs_count,recalls_count,predicted_claim_prob,supplier_name,supplier_id,supplier_quality_score,defect_rate,failure_description,current_lat,current_lon,city,dealer_name,dealer_lat,dealer_lon,dealer_distance_km,customer_email,customer_mobile
1N4AZPA1902852,Leaf,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-01-02,2022-07-02,,0,0,0,0.0393,Aisin AW North America,4FC24710,80,0.2,No failure detected,47.618632,-122.243812,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,8.69,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMK1702853,Sentra,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-06-08,2025-05-08,,0,0,0,0.0988,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,45.441159,-73.564237,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,7.87,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNJ1702854,Leaf,Battery Cable,Battery Cable,Battery,10-30k,3-5yr,2025-01-05,2021-01-05,P0563,0,1,0,0.0689,Envision AESC,BA98DA71,75,0.25,Thermal runaway protection system malfunction,32.729313,-96.760423,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,7.02,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMK1202855,Ariya,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-03-18,2024-12-18,,0,0,0,0.0488,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,39.73956,-105.053904,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,8.24,bijus.digital.world@gmail.com,+91 9380636750
1N4AARK1002856,Sentra,HV Battery,HV Battery,Battery,30-60k,5+yr,2025-03-17,2018-09-13,B1234,1,1,0,0.9031,AESC (Automotive Energy Supply),97330D39,88,0.12,Premature capacity loss from charging cycle wear,41.850893,-87.715566,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,11.4,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNF1302857,Ariya,Clutch,Clutch,Transmission,0-10k,1-3yr,2025-01-06,2022-11-06,,0,0,0,0.01,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,29.753553,-95.408539,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,5.72,bijus.digital.world@gmail.com,+91 9380636750
1N4AANF1502858,Sentra,Brake Pad,Brake Pad,Brakes,30-60k,1-3yr,2025-05-13,2023-09-13,,0,0,0,0.3762,Continental Automotive Systems,14B23416,78,0.22,No failure detected,29.771932,-95.35953,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,0.17,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRJ1202859,Ariya,Front Tire,Front Tire,Tires,30-60k,1-3yr,2025-02-23,2023-06-23,C1201,1,1,0,0.2548,Bridgestone Americas,18C7AD62,90,0.1,Uneven wear from alignment issues,40.00305,-75.248984,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,11.34,bijus.digital.world@gmail.com,+91 9380636750
1N4AARJ1702860,Sentra,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-04-20,2025-01-20,,0,0,0,0.2182,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,47.55647,-122.24255,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,11.04,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNA1202861,Leaf,Spare Tire,Spare Tire,Tires,30-60k,1-3yr,2025-01-20,2023-03-20,,0,0,0,0.1416,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,39.68965,-104.986696,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,6.65,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1202862,Leaf,Torque Converter,Torque Converter,Transmission,30-60k,1-3yr,2025-01-12,2023-06-12,,0,0,0,0.0469,JATCO North America,BD01AAB5,88,0.12,No failure detected,49.361799,-123.087367,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,8.1,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMA1002863,Leaf,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-03-23,2024-01-23,,0,0,0,0.285,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,45.513759,-122.663085,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,1.4,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMA1202864,Leaf,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-04-04,2024-05-04,P0731,1,0,0,0.0546,Aisin AW North America,4FC24710,80,0.2,Gear synchronizer wear,33.964993,-118.301358,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,13.15,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMD1902865,Leaf,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-02-25,2022-03-25,P0732,0,0,1,0.0657,Aisin AW North America,4FC24710,80,0.2,Transmission control module software fault,37.736522,-122.470211,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,8.63,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1402866,Leaf,Spare Tire,Spare Tire,Tires,30-60k,3-5yr,2025-04-18,2020-05-18,,0,0,0,0.1375,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,32.784268,-96.860784,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,8.19,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRB1602867,Leaf,Front Tire,Front Tire,Tires,10-30k,3-5yr,2025-06-13,2021-10-13,,0,0,0,0.1852,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,39.911159,-75.097813,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,8.55,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1802868,Ariya,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-04-29,2023-10-29,,0,0,0,0.0106,Envision AESC,BA98DA71,75,0.25,No failure detected,41.959361,-87.705476,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,12.37,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMJ1102869,Sentra,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-03-16,2022-03-16,,0,0,0,0.1207,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,39.711272,-104.972282,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,4.3,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1802870,Leaf,HV Battery,HV Battery,Battery,0-10k,1-3yr,2025-02-14,2022-05-14,,0,0,0,0.2782,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,25.675574,-80.103872,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,13.74,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1502871,Ariya,Brake Rotor,Brake Rotor,Brakes,30-60k,1-3yr,2025-05-24,2023-06-24,,0,0,0,0.0577,Brembo North America,D984E5F8,95,0.05,No failure detected,39.985213,-75.210065,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,6.59,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMA1702872,Ariya,Clutch,Clutch,Transmission,10-30k,1-3yr,2025-05-15,2023-08-15,,0,0,0,0.0125,Aisin AW North America,4FC24710,80,0.2,No failure detected,25.688367,-80.225314,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,10.44,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMF1402873,Sentra,Front Tire,Front Tire,Tires,0-10k,<1yr,2025-06-21,2024-11-21,,0,0,0,0.0387,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,45.591056,-122.764346,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,12.92,bijus.digital.world@gmail.com,+91 9380636750
1N4AANB1402874,Sentra,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-03-18,2022-05-18,,0,0,0,0.1313,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,32.798862,-96.852315,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,7.37,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMD1502875,Sentra,Clutch,Clutch,Transmission,0-10k,1-3yr,2025-02-09,2023-03-09,,0,0,0,0.0113,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,39.864132,-75.090245,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,13.09,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMK1202876,Ariya,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-03-01,2023-02-01,,0,0,0,0.0306,Envision AESC,BA98DA71,75,0.25,No failure detected,45.424223,-73.603156,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,10.96,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNK1602877,Ariya,Brake Caliper,Brake Caliper,Brakes,60k+,3-5yr,2025-04-09,2021-07-09,,0,0,0,0.1779,Brembo North America,D984E5F8,95,0.05,No failure detected,34.13238,-118.279556,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,9.31,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRA1002878,Leaf,HV Battery,HV Battery,Battery,30-60k,<1yr,2025-06-11,2025-01-11,P0A80,1,1,0,0.5103,Envision AESC,BA98DA71,75,0.25,Connector corrosion causing intermittent power loss,33.774766,-84.406919,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,3.66,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMB1002879,Ariya,Clutch,Clutch,Transmission,10-30k,3-5yr,2025-04-08,2020-12-08,P0741,0,1,0,0.0167,ZF Friedrichshafen NA,67A49191,72,0.28,Solenoid valve sticking causing shift delays,25.766925,-80.210719,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,3.25,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPA1802880,Leaf,Battery Cable,Battery Cable,Battery,0-10k,1-3yr,2025-01-11,2023-05-11,,0,0,0,0.0582,Envision AESC,BA98DA71,75,0.25,No failure detected,37.758143,-122.463905,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,6.74,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1202881,Leaf,12V Battery,12V Battery,Battery,10-30k,3-5yr,2025-05-03,2020-06-03,,0,0,0,0.0225,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,47.691605,-122.351559,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,8.99,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRJ1402882,Leaf,Clutch,Clutch,Transmission,0-10k,1-3yr,2025-02-27,2022-05-27,,0,0,0,0.0374,Aisin AW North America,4FC24710,80,0.2,No failure detected,39.821362,-105.054444,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,11.48,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRA1102883,Leaf,Front Tire,Front Tire,Tires,30-60k,1-3yr,2025-04-15,2023-03-15,,0,0,0,0.2153,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,33.720712,-84.340613,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,5.94,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1602884,Ariya,Torque Converter,Torque Converter,Transmission,0-10k,1-3yr,2025-04-13,2022-08-13,,0,0,0,0.01,JATCO North America,BD01AAB5,88,0.12,No failure detected,40.025933,-75.163759,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,7.09,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRJ1702885,Ariya,Clutch,Clutch,Transmission,10-30k,3-5yr,2025-06-05,2021-02-05,,0,0,0,0.0112,JATCO North America,BD01AAB5,88,0.12,No failure detected,39.706587,-104.943814,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,6.23,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1102886,Leaf,Front Tire,Front Tire,Tires,0-10k,<1yr,2025-02-13,2024-11-13,,0,0,0,0.0981,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,37.741567,-122.481562,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,9.34,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPA1702887,Ariya,Front Tire,Front Tire,Tires,10-30k,3-5yr,2025-01-07,2020-05-07,,0,0,0,0.209,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,33.394886,-112.098144,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,8.0,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNF1202888,Leaf,Spare Tire,Spare Tire,Tires,30-60k,5+yr,2025-03-29,2018-03-15,C1201,1,0,0,0.2084,Bridgestone Americas,18C7AD62,90,0.1,Tread separation due to manufacturing defect,43.56365,-79.399957,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,11.44,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPB1002889,Ariya,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-05-09,2023-10-09,,0,0,0,0.1483,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,49.319817,-123.141601,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,4.56,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRA1202890,Leaf,HV Battery,HV Battery,Battery,60k+,3-5yr,2025-03-03,2022-03-03,P0A7F,1,1,0,0.985,AESC (Automotive Energy Supply),97330D39,88,0.12,Cell degradation due to thermal stress,45.489087,-73.651444,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,10.75,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPD1002891,Sentra,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-02-09,2022-03-09,,0,0,0,0.01,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,41.814677,-87.613043,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,8.18,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMK1702892,Sentra,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-01-20,2022-02-20,,0,0,0,0.3748,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,49.254952,-123.169889,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,7.79,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMF1902893,Sentra,Clutch,Clutch,Transmission,30-60k,1-3yr,2025-03-16,2023-04-16,,0,0,0,0.0399,JATCO North America,BD01AAB5,88,0.12,No failure detected,49.207925,-123.101421,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,9.47,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNJ1302894,Leaf,Spare Tire,Spare Tire,Tires,0-10k,1-3yr,2025-01-24,2022-09-24,C1710,0,0,1,0.0382,Goodyear Tire & Rubber,819C1E2D,85,0.15,Sidewall cracking from UV exposure,40.635142,-74.064378,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,11.11,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMF1902895,Leaf,Torque Converter,Torque Converter,Transmission,10-30k,<1yr,2025-01-08,2024-07-08,,0,0,0,0.0182,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,47.61611,-122.258226,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,7.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPD1502896,Leaf,Battery Cable,Battery Cable,Battery,0-10k,3-5yr,2025-05-06,2020-06-06,,0,0,0,0.0245,Envision AESC,BA98DA71,75,0.25,No failure detected,34.095083,-118.295772,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,7.8,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMK1202897,Ariya,Brake Caliper,Brake Caliper,Brakes,10-30k,1-3yr,2025-05-07,2024-05-07,,0,0,0,0.0418,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,39.793254,-104.982552,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,4.9,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMF1902898,Leaf,Spare Tire,Spare Tire,Tires,30-60k,1-3yr,2025-02-01,2022-10-01,,0,0,0,0.1118,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,42.39001,-71.109711,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,7.1,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRD1102899,Leaf,Brake Pad,Brake Pad,Brakes,30-60k,3-5yr,2025-06-22,2020-07-22,,0,0,0,0.5115,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,45.537015,-73.489102,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,8.07,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMF1202900,Sentra,Brake Caliper,Brake Caliper,Brakes,10-30k,1-3yr,2025-03-27,2023-08-27,,0,0,0,0.0484,Brembo North America,D984E5F8,95,0.05,No failure detected,34.120308,-118.156493,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,10.73,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPF1902901,Ariya,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-01-01,2024-06-01,,0,0,0,0.01,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,42.421541,-71.110792,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,8.93,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPJ1302902,Ariya,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-01-14,2023-01-14,,0,0,0,0.0332,JATCO North America,BD01AAB5,88,0.12,No failure detected,33.754766,-84.426018,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,5.35,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1402903,Leaf,Brake Pad,Brake Pad,Brakes,10-30k,<1yr,2025-02-13,2024-05-13,C1202,0,0,1,0.1957,Akebono Brake Corporation,4AC396F1,82,0.18,Hydraulic fluid contamination,25.772691,-80.206395,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,2.73,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1302904,Ariya,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-06-23,2022-07-23,,0,0,0,0.0795,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,33.476868,-112.015622,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,5.75,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMB1402905,Leaf,Battery Cable,Battery Cable,Battery,0-10k,<1yr,2025-01-27,2024-06-27,,0,0,0,0.0584,LG Energy Solution,A1D0557A,92,0.08,No failure detected,47.545479,-122.352641,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,8.55,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNF1102906,Leaf,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-03-12,2022-10-12,,0,0,0,0.0114,LG Energy Solution,A1D0557A,92,0.08,No failure detected,42.351091,-71.106468,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,6.73,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPB1602907,Ariya,Torque Converter,Torque Converter,Transmission,0-10k,1-3yr,2025-01-31,2022-10-31,,0,0,0,0.0134,Aisin AW North America,4FC24710,80,0.2,No failure detected,47.661155,-122.311019,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,5.14,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRD1102908,Leaf,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-06-07,2025-01-07,,0,0,0,0.0851,JATCO North America,BD01AAB5,88,0.12,No failure detected,33.732243,-84.339892,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,5.17,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPJ1302909,Sentra,12V Battery,12V Battery,Battery,10-30k,3-5yr,2025-04-12,2022-04-12,B1234,0,1,0,0.0311,AESC (Automotive Energy Supply),97330D39,88,0.12,Connector corrosion causing intermittent power loss,36.148278,-115.17007,"Las Vegas, NV",United Nissan,36.1799,-115.1298,5.68,bijus.digital.world@gmail.com,+91 9380636750
1N4AANB1102910,Sentra,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-06-04,2024-03-04,,0,0,0,0.0371,Envision AESC,BA98DA71,75,0.25,No failure detected,29.81085,-95.36962,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,4.62,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1602911,Leaf,HV Battery,HV Battery,Battery,30-60k,3-5yr,2025-01-03,2020-10-03,B1235,1,1,0,0.8795,Envision AESC,BA98DA71,75,0.25,Premature capacity loss from charging cycle wear,37.774179,-122.361562,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,5.44,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMA1602912,Leaf,Rear Tire,Rear Tire,Tires,0-10k,<1yr,2025-06-05,2024-10-05,,0,0,0,0.0293,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,45.532677,-122.591733,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,8.55,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRF1202913,Leaf,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-05-26,2024-05-26,,0,0,0,0.0464,Aisin AW North America,4FC24710,80,0.2,No failure detected,45.462407,-122.616058,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,9.07,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPJ1802914,Leaf,Spare Tire,Spare Tire,Tires,10-30k,1-3yr,2025-05-28,2023-08-28,,0,0,0,0.0933,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,42.295956,-71.005927,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,9.51,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1402915,Ariya,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-04-06,2024-11-06,,0,0,0,0.0331,JATCO North America,BD01AAB5,88,0.12,No failure detected,41.825487,-87.63016,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,7.04,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMB1402916,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,1-3yr,2025-01-03,2023-11-03,C1202,0,1,0,0.0252,Akebono Brake Corporation,4AC396F1,82,0.18,Hydraulic fluid contamination,39.904492,-75.158894,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,6.46,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNK1002917,Leaf,Battery Cable,Battery Cable,Battery,10-30k,3-5yr,2025-06-11,2022-06-11,,0,0,0,0.0504,LG Energy Solution,A1D0557A,92,0.08,No failure detected,25.69197,-80.196124,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,8.99,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMB1402918,Ariya,Clutch,Clutch,Transmission,0-10k,<1yr,2025-02-22,2024-05-22,,0,0,0,0.0126,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,34.010218,-118.28334,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,7.98,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1902919,Leaf,Brake Rotor,Brake Rotor,Brakes,30-60k,1-3yr,2025-04-24,2024-04-24,,0,0,0,0.065,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,43.596984,-79.423741,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,9.25,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPA1002920,Leaf,Battery Cable,Battery Cable,Battery,0-10k,1-3yr,2025-02-23,2023-09-23,P0A80,1,1,0,0.0356,LG Energy Solution,A1D0557A,92,0.08,Thermal runaway protection system malfunction,39.814876,-104.945255,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,8.26,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPK1902921,Ariya,Torque Converter,Torque Converter,Transmission,10-30k,<1yr,2025-01-23,2024-06-23,,0,0,0,0.0145,JATCO North America,BD01AAB5,88,0.12,No failure detected,45.569988,-73.544417,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,6.63,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRA1802922,Leaf,HV Battery,HV Battery,Battery,0-10k,3-5yr,2025-04-20,2022-04-20,,0,0,0,0.3221,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,43.659146,-79.407344,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,3.82,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPJ1402923,Ariya,12V Battery,12V Battery,Battery,0-10k,<1yr,2025-01-30,2024-06-30,,0,0,0,0.0591,LG Energy Solution,A1D0557A,92,0.08,No failure detected,41.810893,-87.563314,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,10.62,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1502924,Ariya,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-01-29,2024-05-29,,0,0,0,0.0281,Aisin AW North America,4FC24710,80,0.2,No failure detected,29.788328,-95.337908,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,3.14,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMF1902925,Ariya,Brake Rotor,Brake Rotor,Brakes,10-30k,1-3yr,2025-02-11,2023-03-11,,0,0,0,0.0381,Brembo North America,D984E5F8,95,0.05,No failure detected,47.623677,-122.393722,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,7.99,bijus.digital.world@gmail.com,+91 9380636750
